Z,Pitch,Roll,Volume,Area,VCx,VCy,VCz,ACx,ACy,ACz
0.02,-4,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-4,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-4,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-4,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-4,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-4,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,-24,0.003827289395700268,0.11535681119466545,0.5223297476768494,-0.37750381231307983,-0.16704431176185608,0.5238193869590759,-0.38906219601631165,-0.16399702429771423
0.02,-3,-18,0.002198977572098307,0.07819636256331819,0.5377140641212463,-0.3957624137401581,-0.15544377267360687,0.5315719842910767,-0.39397892355918884,-0.1485345959663391
0.02,-3,-12,0.00019091437065583766,0.012126535389617388,0.5679022073745728,-0.4450758695602417,-0.13971498608589172,0.5872450470924377,-0.43279051780700684,-0.13836760818958282
0.02,-3,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-3,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,-24,0.003580661007811625,0.10870068298062563,0.5224825739860535,-0.3804031312465668,-0.16502068936824799,0.5223411917686462,-0.39170464873313904,-0.16108505427837372
0.02,-2,-18,0.0017037525993438796,0.06996263870819774,0.5358802080154419,-0.40361377596855164,-0.1522875726222992,0.53071129322052,-0.3932313621044159,-0.14517006278038025
0.02,-2,-12,4.0143066470384886e-05,0.002440092664869553,0.5849069356918335,-0.45929673314094543,-0.1363658756017685,0.5815549492835999,-0.4683290719985962,-0.13728497922420502
0.02,-2,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-2,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,-24,0.003272543214455577,0.101789257024123,0.5215033888816833,-0.3840988278388977,-0.16272298991680145,0.5196586847305298,-0.39303481578826904,-0.15842610597610474
0.02,-1,-18,0.0011969678687931047,0.058439661602001536,0.5315309762954712,-0.41508781909942627,-0.14945824444293976,0.5268629193305969,-0.3950725793838501,-0.14268678426742554
0.02,-1,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,-1,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,-24,0.0029058760337460003,0.09463882101744758,0.519091784954071,-0.3887355625629425,-0.16027522087097168,0.5170701742172241,-0.3947226107120514,-0.155392125248909
0.02,0,-18,0.0007682571693224122,0.04071126786784163,0.5253766775131226,-0.42767831683158875,-0.1467571258544922,0.5197986960411072,-0.41134312748908997,-0.14168433845043182
0.02,0,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,0,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,-24,0.002488733317310554,0.08712213246390377,0.515036404132843,-0.39453837275505066,-0.1578376293182373,0.5137535333633423,-0.39559727907180786,-0.15242457389831543
0.02,1,-18,0.0004474363402234241,0.02497076947310717,0.5184727907180786,-0.43911197781562805,-0.14392776787281036,0.5110366344451904,-0.4279634952545166,-0.1408231109380722
0.02,1,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,1,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,-24,0.0020355048143684937,0.07863828852886456,0.5093260407447815,-0.40184327960014343,-0.1555834412574768,0.507864236831665,-0.39625516533851624,-0.149489626288414
0.02,2,-18,0.0002228333395212005,0.011453343999882293,0.508542537689209,-0.448976993560791,-0.14099575579166412,0.4901583194732666,-0.4487859010696411,-0.14104409515857697
0.02,2,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,2,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,-24,0.001577323570482037,0.06705825950306021,0.5028700232505798,-0.41060903668403625,-0.1535469889640808,0.4939987361431122,-0.39894986152648926,-0.14726559817790985
0.02,3,-18,7.986222379665315e-05,0.004673940091407758,0.4823458194732666,-0.4569788873195648,-0.13838306069374084,0.4769676625728607,-0.4649319648742676,-0.13994169235229492
0.02,3,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,3,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,-24,0.0011627390207390234,0.05295748184177995,0.4967029094696045,-0.41966909170150757,-0.15149785578250885,0.48255693912506104,-0.4058375954627991,-0.14603689312934875
0.02,4,-18,1.5883674464903016e-05,0.0015438060317691793,0.4399041533470154,-0.4617437720298767,-0.13628780841827393,0.44125667214393616,-0.467530220746994,-0.13728033006191254
0.02,4,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,4,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,-24,0.0005339561011212941,0.026808175103454346,0.4817146956920624,-0.43579891324043274,-0.14711521565914154,0.46497225761413574,-0.4281916320323944,-0.14472968876361847
0.02,6,-18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,6,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,-24,0.00016454869972941502,0.010038039555134048,0.45168712735176086,-0.44819337129592896,-0.14315766096115112,0.435928612947464,-0.44713449478149414,-0.14387699961662292
0.02,8,-18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,8,24,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,-24,7.521886737664353e-07,0.00020905237359158946,0.39626777172088623,-0.46176183223724365,-0.13480432331562042,0.3949281871318817,-0.4635718762874603,-0.13516150414943695
0.02,12,-18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,-12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,0,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,1,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,2,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,3,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,4,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,6,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,8,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,12,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,18,0.0,0,nan,nan,nan,nan,nan,nan
0.02,12,24,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-12,-24,0.0043115976328378346,0.1407904608507664,0.5161046385765076,-0.37158364057540894,-0.17165185511112213,0.514738142490387,-0.38031256198883057,-0.17343300580978394
0.03,-12,-18,0.004289116670755057,0.13736820852076903,0.5170864462852478,-0.3718872666358948,-0.17143262922763824,0.5177431702613831,-0.38024088740348816,-0.17279691994190216
0.03,-12,-12,0.003880323146635664,0.11697136199958891,0.5312037467956543,-0.37604066729545593,-0.16840840876102448,0.5399414896965027,-0.38586896657943726,-0.16657260060310364
0.03,-12,-8,0.0031484800757356876,0.09354176175776985,0.5521893501281738,-0.38091638684272766,-0.16385801136493683,0.5578192472457886,-0.38934919238090515,-0.15808619558811188
0.03,-12,-6,0.0026231940861451493,0.0801969231656301,0.5672095417976379,-0.38295015692710876,-0.16084307432174683,0.5678724646568298,-0.3888669013977051,-0.1530788391828537
0.03,-12,-4,0.0020279229040178585,0.06639012545681311,0.5856635570526123,-0.3839390277862549,-0.15756414830684662,0.5722169280052185,-0.38365012407302856,-0.14861008524894714
0.03,-12,-3,0.0017193716146929655,0.05901350994918175,0.5964555740356445,-0.3837428390979767,-0.1559249609708786,0.5837417840957642,-0.3828813135623932,-0.14677049219608307
0.03,-12,-2,0.0014144661500809562,0.051407167420755684,0.6083418726921082,-0.3828553855419159,-0.1543281227350235,0.5972275733947754,-0.38136133551597595,-0.14534494280815125
0.03,-12,-1,0.001127829365269912,0.044509171448325446,0.6203437447547913,-0.38136786222457886,-0.15270112454891205,0.6116214990615845,-0.37867802381515503,-0.14381305873394012
0.03,-12,0,0.0008668742767164489,0.038185699182605504,0.6319783926010132,-0.3791917860507965,-0.15102052688598633,0.6239159107208252,-0.37644970417022705,-0.14255072176456451
0.03,-12,1,0.0006352231804458837,0.03238993420508507,0.643221378326416,-0.3760749101638794,-0.14932844042778015,0.6362454891204834,-0.37302500009536743,-0.14165189862251282
0.03,-12,2,0.0004348809975296507,0.026985478173244815,0.6539637446403503,-0.37154269218444824,-0.14764182269573212,0.6473594903945923,-0.37010425329208374,-0.1408689022064209
0.03,-12,3,0.00026728043152112477,0.021820211336745388,0.6639735102653503,-0.3644489347934723,-0.1459381878376007,0.6573233008384705,-0.3674493730068207,-0.14027069509029388
0.03,-12,4,0.0001389565101657709,0.016646427299150446,0.6743226647377014,-0.3522864878177643,-0.14464591443538666,0.6656653881072998,-0.3616369664669037,-0.13959303498268127
0.03,-12,6,1.834303759038897e-05,0.004735369569971226,0.6943447589874268,-0.3222290575504303,-0.14297817647457123,0.6909869909286499,-0.3286491930484772,-0.1406497359275818
0.03,-12,8,1.8135719201803718e-08,4.839496978092939e-05,0.6993253231048584,-0.30819177627563477,-0.1380344182252884,0.6983916163444519,-0.3081960082054138,-0.13769249618053436
0.03,-12,12,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-12,18,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-12,24,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,-24,0.004311380033753721,0.14056223850975158,0.5161135196685791,-0.37158694863319397,-0.17164921760559082,0.511989176273346,-0.378233939409256,-0.17397154867649078
0.03,-8,-18,0.004044301195022896,0.12292761358755655,0.5241141319274902,-0.3747442066669464,-0.16924941539764404,0.5304270386695862,-0.3856029808521271,-0.16765156388282776
0.03,-8,-12,0.0028423027832617897,0.08711677171994836,0.550001859664917,-0.3851127028465271,-0.16064012050628662,0.5490480065345764,-0.39232590794563293,-0.15345284342765808
0.03,-8,-8,0.0014908646266842318,0.05839573038149126,0.5827675461769104,-0.3926256000995636,-0.15164814889431,0.5646416544914246,-0.38577935099601746,-0.1433366984128952
0.03,-8,-6,0.0008102606133237806,0.04091060238419786,0.6076262593269348,-0.3950098156929016,-0.14687234163284302,0.6017571091651917,-0.38261011242866516,-0.14044997096061707
0.03,-8,-4,0.0002832458639269385,0.02430792134673254,0.6367509365081787,-0.39570581912994385,-0.14204254746437073,0.6401050090789795,-0.37648242712020874,-0.13856345415115356
0.03,-8,-3,0.00010990460127805618,0.016528319522947754,0.6491150259971619,-0.398304283618927,-0.1393766701221466,0.6567638516426086,-0.3729150891304016,-0.13802886009216309
0.03,-8,-2,1.2852931968361647e-05,0.004548636853883181,0.6589628458023071,-0.42372918128967285,-0.13631173968315125,0.6677231192588806,-0.37883493304252625,-0.13664840161800385
0.03,-8,-1,1.2444141218204327e-08,9.04496579856584e-06,0.6609956622123718,-0.44739198684692383,-0.13068051636219025,0.6766728758811951,-0.45640870928764343,-0.13365308940410614
0.03,-8,0,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,4,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,6,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,8,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,12,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,18,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-8,24,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,-24,0.004290321569970746,0.13711207057413333,0.5168455243110657,-0.3718785345554352,-0.171415776014328,0.5195486545562744,-0.380093514919281,-0.1727486550807953
0.03,-6,-18,0.0036874941268594088,0.11023435185986585,0.5292906165122986,-0.37862882018089294,-0.16620159149169922,0.531821608543396,-0.3900372385978699,-0.1623455435037613
0.03,-6,-12,0.001960256827978805,0.07015991404741584,0.5590210556983948,-0.3933865427970886,-0.15399621427059174,0.5498833656311035,-0.3910110592842102,-0.14587895572185516
0.03,-6,-8,0.000531935387902327,0.034811586699944996,0.598606526851654,-0.40857648849487305,-0.14331459999084473,0.6049739718437195,-0.3845551311969757,-0.13890427350997925
0.03,-6,-6,8.503802913852273e-05,0.011266158385325298,0.6264601945877075,-0.43330737948417664,-0.13837569952011108,0.6444298624992371,-0.3955609202384949,-0.13694696128368378
0.03,-6,-4,2.7825783521094852e-08,1.4649628572449558e-05,0.6784161925315857,-0.4630746841430664,-0.13462930917739868,0.6743244528770447,-0.4599986970424652,-0.13366632163524628
0.03,-6,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,0,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,4,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,6,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,8,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,12,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,18,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-6,24,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,-24,0.004173860473139684,0.12838927515920062,0.5189242362976074,-0.37337666749954224,-0.17018690705299377,0.5222259163856506,-0.3832983672618866,-0.169489786028862
0.03,-4,-18,0.003092982451730307,0.0953050286057433,0.532806396484375,-0.38505497574806213,-0.16151422262191772,0.5308760404586792,-0.39387047290802,-0.15577800571918488
0.03,-4,-12,0.0009445346050007355,0.050667075138031814,0.5631808638572693,-0.41034165024757385,-0.1463090181350708,0.5572611689567566,-0.3892640471458435,-0.14019504189491272
0.03,-4,-8,2.3843660647175168e-05,0.0016766013052063045,0.6258747577667236,-0.4553181231021881,-0.13618892431259155,0.6358748078346252,-0.4575067460536957,-0.13674421608448029
0.03,-4,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,0,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,4,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,6,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,8,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,12,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,18,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-4,24,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,-24,0.004047639031022306,0.12263012769444259,0.519888162612915,-0.37491825222969055,-0.16894614696502686,0.5222341418266296,-0.38634589314460754,-0.16686686873435974
0.03,-3,-18,0.0027007044489073167,0.08739104063509728,0.5330366492271423,-0.38954460620880127,-0.158652663230896,0.5295848846435547,-0.3945421576499939,-0.1523335576057434
0.03,-3,-12,0.000494769560167877,0.032929901789295,0.5590173006057739,-0.4278539717197418,-0.14288277924060822,0.5638635754585266,-0.4033195674419403,-0.13851982355117798
0.03,-3,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,0,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,4,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,6,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,8,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,12,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,18,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-3,24,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,-24,0.003864938650206009,0.11627906356115147,0.5203279852867126,-0.3770851492881775,-0.16728729009628296,0.521306574344635,-0.3888750672340393,-0.1642293632030487
0.03,-2,-18,0.0022500717533039624,0.0792309808378846,0.531745195388794,-0.39524975419044495,-0.15556372702121735,0.5274454355239868,-0.3944781422615051,-0.14865997433662415
0.03,-2,-12,0.00019983917960341032,0.01262034660312139,0.5546713471412659,-0.44566693902015686,-0.13953475654125214,0.5668414831161499,-0.434163361787796,-0.13798929750919342
0.03,-2,-8,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,-6,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,-4,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,-3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,-2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,-1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,0,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,1,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,2,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,3,0.0,0,nan,nan,nan,nan,nan,nan
0.03,-2,4,0.0,0,nan,nan,nan,nan,nan,nan
