Alpha CL CD
3.760445682451253901e+01 9.668672871992818330e-01 6.554084261523916988e-01
3.860724233983285103e+01 9.752082361057502480e-01 6.749148177867216880e-01
3.961002785515319147e+01 9.823548026914973308e-01 6.946648702299904610e-01
4.061281337047353190e+01 9.882981149284596478e-01 7.146913650859014755e-01
4.161559888579387234e+01 9.930308099096345487e-01 7.350145002872741085e-01
4.261838440111418436e+01 9.965470324210297104e-01 7.556431593103093425e-01
4.362116991643452479e+01 9.988424347730417985e-01 7.765762322957550090e-01
4.462395543175486523e+01 9.999141769732921015e-01 7.978039243981923656e-01
4.562674094707520567e+01 9.997609265920114341e-01 8.193090082692560117e-01
4.662952646239554610e+01 9.983828578625060235e-01 8.410679938000386047e-01
4.763231197771585812e+01 9.957816496953907359e-01 8.630522001176904601e-01
4.863509749303619856e+01 9.919604823821421835e-01 8.852287232907553038e-01
4.963788300835653899e+01 9.869240328325484812e-01 9.075612990523802548e-01
5.064066852367687943e+01 9.806784682399199982e-01 9.300110637579787065e-01
5.164345403899719145e+01 9.732314381032942663e-01 9.525372192728654985e-01
5.264623955431753188e+01 9.645920645613631494e-01 9.750976089353917686e-01
5.364902506963787232e+01 9.547709310114437242e-01 9.976492124631000102e-01
5.465181058495821276e+01 9.437800690004618520e-01 1.020148567887504631e+00
5.565459610027855319e+01 9.316329433851884279e-01 1.042552128481230023e+00
5.665738161559886521e+01 9.183444357667205349e-01 1.064816562297896230e+00
5.766016713091920565e+01 9.039308262103402658e-01 1.086899001466290704e+00
5.866295264623954608e+01 8.884097732667253222e-01 1.108757247825055137e+00
5.966573816155988652e+01 8.718002923145272698e-01 1.130349940895904126e+00
6.066852367688022696e+01 8.541227322477354944e-01 1.151636693599746186e+00
6.167130919220053897e+01 8.353987505342304054e-01 1.172578200541455784e+00
6.267409470752087941e+01 8.156512866745647683e-01 1.193136323137761412e+00
6.367688022284121985e+01 7.949045340924604242e-01 1.213274155345862138e+00
6.467966573816156028e+01 7.731839104907048954e-01 1.232956073273382414e+00
6.568245125348187230e+01 7.505160267082866543e-01 1.252147771513717256e+00
6.668523676880221274e+01 7.269286541165524973e-01 1.270816288655873372e+00
6.768802228412255317e+01 7.024506905941042545e-01 1.288930024062824531e+00
6.869080779944289361e+01 6.771121251219363035e-01 1.306458747695839806e+00
6.969359331476323405e+01 6.509440010420826095e-01 1.323373604481676624e+00
7.069637883008354606e+01 6.239783780247087908e-01 1.339647114472715117e+00
7.169916434540388650e+01 5.962482927901708862e-01 1.355253169834005345e+00
7.270194986072422694e+01 5.677877186341514504e-01 1.370167029503188472e+00
7.370473537604456737e+01 5.386315238054038002e-01 1.384365312207125553e+00
7.470752089136487939e+01 5.088154287871017312e-01 1.397825988379295170e+00
7.571030640668521983e+01 4.783759625341016952e-01 1.410528371403216630e+00
7.671309192200556026e+01 4.473504177197413223e-01 1.422453108506162689e+00
7.771587743732590070e+01 4.157768050469823895e-01 1.433582171542718386e+00
7.871866295264624114e+01 3.836938066798715741e-01 1.443898847836842858e+00
7.972144846796658157e+01 3.511407288523796799e-01 1.453387731192778975e+00
8.072423398328692201e+01 3.181574537126658497e-01 1.462034713137336572e+00
8.172701949860720561e+01 2.847843904617713973e-01 1.469826974417248078e+00
8.272980501392754604e+01 2.510624258465937730e-01 1.476752976745062229e+00
8.373259052924788648e+01 2.170328740678124091e-01 1.482802454762491395e+00
8.473537604456822692e+01 1.827374261641165898e-01 1.487966408172356259e+00
8.573816155988856735e+01 1.482180989347474387e-01 1.492237093976720885e+00
8.674094707520890779e+01 1.135171834629546128e-01 1.495608018749053691e+00
8.774373259052924823e+01 7.867719330339995043e-02 1.498073930862712455e+00
8.874651810584958866e+01 4.374081239700938761e-02 1.499630812594400231e+00
8.974930362116992910e+01 8.750842777078686116e-03 1.500275872019857237e+00
9.075208913649021270e+01 -2.624984786930251515e-02 1.500007534620480865e+00
9.175487465181055313e+01 -6.121837872026796024e-02 1.498825434520786537e+00
9.275766016713089357e+01 -9.611190835426668133e-02 1.496730405280424669e+00
9.376044568245123401e+01 -1.308876872369013900e-01 1.493724470168237062e+00
9.476323119777157444e+01 -1.655031100951877276e-01 1.489810831850506112e+00
9.576601671309191488e+01 -1.999157681150667831e-01 1.484993861430717876e+00
9.676880222841225532e+01 -2.340835008982297960e-01 1.479279086783155561e+00
9.777158774373259575e+01 -2.679644481146068458e-01 1.472673180129069559e+00
9.877437325905293619e+01 -3.015171007872161635e-01 1.465183944808113425e+00
9.977715877437321979e+01 -3.347003521465592990e-01 1.456820301205349777e+00
1.007799442896935602e+02 -3.674735479922706660e-01 1.447592271797488950e+00
1.017827298050139007e+02 -3.997965365002777993e-01 1.437510965289206633e+00
1.027855153203342411e+02 -4.316297174145006244e-01 1.426588559814386592e+00
1.037883008356545815e+02 -4.629340905627959968e-01 1.414838285182211663e+00
1.047910863509749220e+02 -4.936713036377097241e-01 1.402274404153588838e+00
1.057938718662952624e+02 -5.238036991835081091e-01 1.388912192737091322e+00
1.067966573816156028e+02 -5.532943607319140700e-01 1.374767919498365520e+00
1.077994428969359433e+02 -5.821071580300271053e-01 1.359858823880755851e+00
1.088022284122562269e+02 -6.102067913050210901e-01 1.344203093539371618e+00
1.098050139275765673e+02 -6.375588345113883948e-01 1.327819840694145270e+00
1.108077994428969077e+02 -6.641297775077302790e-01 1.310729077509863894e+00
1.118105849582172482e+02 -6.898870671114518682e-01 1.292951690516905394e+00
1.128133704735375886e+02 -7.147991469810363041e-01 1.274509414086748782e+00
1.138161559888579291e+02 -7.388354962770482537e-01 1.255424802981111698e+00
1.148189415041782695e+02 -7.619666670545032217e-01 1.235721203994267325e+00
1.158217270194986099e+02 -7.841643203407852036e-01 1.215422726714280088e+00
1.168245125348189504e+02 -8.054012608549169228e-01 1.194554213425520262e+00
1.178272980501392908e+02 -8.256514703256450094e-01 1.173141208182958417e+00
1.188300835654595744e+02 -8.448901393675224414e-01 1.151209925086595032e+00
1.198328690807799148e+02 -8.630936978759332634e-01 1.128787215788598530e+00
1.208356545961002553e+02 -8.802398439038171540e-01 1.105900536265361556e+00
1.218384401114205957e+02 -8.963075709847306838e-01 1.082577912891163230e+00
1.228412256267409361e+02 -9.112771938687510564e-01 1.058847907848770253e+00
