Alpha CL CD
1.077994428969359433e+02 -5.821071580300271053e-01 1.813174699688577141e+00
1.088022284122562269e+02 -6.102067913050210901e-01 1.792296445645631842e+00
1.098050139275765673e+02 -6.375588345113883948e-01 1.770448679982265405e+00
1.108077994428969077e+02 -6.641297775077302790e-01 1.747658018705461558e+00
1.118105849582172482e+02 -6.898870671114518682e-01 1.723952252087390002e+00
1.128133704735375886e+02 -7.147991469810363041e-01 1.699360308261431918e+00
1.138161559888579291e+02 -7.388354962770482537e-01 1.673912215705825934e+00
1.148189415041782695e+02 -7.619666670545032217e-01 1.647639064629124128e+00
1.158217270194986099e+02 -7.841643203407852036e-01 1.620572967274733989e+00
1.168245125348189504e+02 -8.054012608549169228e-01 1.592747017169516610e+00
1.178272980501392908e+02 -8.256514703256450094e-01 1.564195247341548134e+00
1.188300835654595744e+02 -8.448901393675224414e-01 1.534952587539199387e+00
1.198328690807799148e+02 -8.630936978759332634e-01 1.505054820485336453e+00
1.208356545961002553e+02 -8.802398439038171540e-01 1.474538537204841182e+00
1.218384401114205957e+02 -8.963075709847306838e-01 1.443441091465166304e+00
1.228412256267409361e+02 -9.112771938687510564e-01 1.411800553374183531e+00
1.238440111420612766e+02 -9.251303726397073213e-01 1.379655662180210962e+00
1.248467966573816170e+02 -9.378501351841862510e-01 1.347045778322568221e+00
1.258495821727019575e+02 -9.494208979847814645e-01 1.314010834783778447e+00
1.268523676880222979e+02 -9.598284852121188315e-01 1.280591287793103383e+00
1.278551532033425815e+02 -9.690601460922636523e-01 1.246828066937231805e+00
1.288579387186629219e+02 -9.771045705282308536e-01 1.212762524733377534e+00
1.298607242339832624e+02 -9.839519029564602892e-01 1.178436385718774959e+00
1.308635097493036028e+02 -9.895937544212853876e-01 1.143891695117579044e+00
1.318662952646239432e+02 -9.940232128525946509e-01 1.109170767142348746e+00
1.328690807799442837e+02 -9.972348515341015185e-01 1.074316132989994399e+00
1.338718662952646241e+02 -9.992247357518426742e-01 1.039370488593557296e+00
1.348746518105849646e+02 -9.999904276147617566e-01 1.004376642190067725e+00
1.358774373259053050e+02 -9.995309890414731946e-01 9.693774617672149541e-01
1.368802228412255886e+02 -9.978469829095449883e-01 9.344158224514196309e-01
1.378830083565459290e+02 -9.949404723658930028e-01 8.995345538982917333e-01
1.388857938718662695e+02 -9.908150182991338761e-01 8.647763877502361307e-01
1.398885793871866099e+02 -9.854756749769891799e-01 8.301839052234747385e-01
1.408913649025069503e+02 -9.789289838540896627e-01 7.957994848871207116e-01
1.418941504178272908e+02 -9.711829655577630671e-01 7.616652506970745806e-01
1.428969359331476312e+02 -9.622471100616249995e-01 7.278230203497639828e-01
1.438997214484679716e+02 -9.521323650590131082e-01 6.943142540136691965e-01
1.449025069637883121e+02 -9.408511225505055142e-01 6.611800035062060932e-01
1.459052924791085957e+02 -9.284172036619597890e-01 6.284608619725339240e-01
1.469080779944289361e+02 -9.148458417116649422e-01 5.961969141320800913e-01
1.479108635097492765e+02 -9.001536635473669223e-01 5.644276871485702785e-01
1.489136490250696170e+02 -8.843586691760111362e-01 5.331921021880261513e-01
1.499164345403899574e+02 -8.674802097111785626e-01 5.025284267190918142e-01
1.509192200557102979e+02 -8.495389636652184162e-01 4.724742276192999690e-01
1.519220055710306383e+02 -8.305569116151322318e-01 4.430663251376576461e-01
1.529247910863509787e+02 -8.105573092732397678e-01 4.143407477762207636e-01
1.539275766016713192e+02 -7.895646589956286654e-01 3.863326881419276160e-01
1.549303621169916028e+02 -7.676046797632843921e-01 3.590764598241584782e-01
1.559331476323119432e+02 -7.447042756726760526e-01 3.326054553488035914e-01
1.569359331476322836e+02 -7.208915029744233927e-01 3.069521052628172431e-01
1.579387186629526241e+02 -6.961955357003951628e-01 2.821478383980814963e-01
1.589415041782729645e+02 -6.706466299213718063e-01 2.582230433629399968e-01
1.599442896935933049e+02 -6.442760866790615548e-01 2.352070313074900720e-01
1.609470752089136454e+02 -6.171162136378717245e-01 2.131280000114509909e-01
1.619498607242339858e+02 -5.892002855034255138e-01 1.920129993351762099e-01
1.629526462395543263e+02 -5.605625032563212873e-01 1.718878980767132580e-01
1.639554317548746099e+02 -5.312379522510680685e-01 1.527773522789976357e-01
1.649582172701949503e+02 -5.012625592315307355e-01 1.347047750187621296e-01
1.659610027855152907e+02 -4.706730483155744382e-01 1.176923077226484093e-01
1.669637883008356312e+02 -4.395068960027913030e-01 1.017607930385827364e-01
1.679665738161559716e+02 -4.078022852604596404e-01 8.692974930059355065e-02
1.689693593314763120e+02 -3.755980587439857743e-01 7.321734661326829985e-02
